date,open,high,low,close,volume
1986-01-22,17.3452,17.4172,16.6044,16.7495,6143200
1986-01-23,16.7495,17.1849,16.7356,17.1849,5410800
1986-01-24,17.2000,17.4752,17.1710,17.4172,5643600
1986-01-27,17.5333,17.5623,17.2140,17.3742,4503200
1986-01-28,17.3881,17.6204,17.3011,17.6204,4463200
1986-01-29,17.6204,17.8387,17.4613,17.5333,6634800
1986-01-30,17.5043,17.5484,17.2581,17.3591,3823600
1986-01-31,17.3452,17.8236,17.3452,17.5913,5692000
1986-02-03,17.6355,17.9548,17.6064,17.9548,5548400
1986-02-04,17.9977,18.0558,17.6204,17.8816,6923600
1986-02-05,17.8526,17.9977,17.6645,17.9838,4111200
1986-02-06,18.0268,18.1139,17.8816,17.9977,5418400
1986-02-07,17.7075,18.2590,17.5333,18.0848,7371200
1986-02-10,18.0999,18.3321,18.0419,18.2590,5606800
1986-02-11,18.1870,18.3751,18.1139,18.2009,5821200
1986-02-12,18.2009,18.2590,17.8526,17.9977,6938000
1986-02-13,17.9838,18.0999,17.8236,18.0709,5012000
1986-02-14,18.0848,18.3321,18.0128,18.1429,6955200
1986-02-18,18.2160,18.5493,18.1139,18.4483,7409600
1986-02-19,18.4192,18.6224,18.2451,18.2880,6572000
1986-02-20,18.2451,18.4773,18.2451,18.4773,5216800
1986-02-21,18.6073,18.6944,18.4773,18.5493,7176400
1986-02-24,18.5203,18.5783,18.3171,18.4483,6880800
1986-02-25,18.3461,18.4192,18.1719,18.2880,4901600
1986-02-26,18.2880,18.4773,18.2741,18.3751,4518000
1986-02-27,18.1580,18.3751,17.9397,18.0999,11134400
1986-02-28,18.2009,18.2009,17.4172,17.5193,12986800
1986-03-03,17.4613,17.7075,17.4323,17.5623,10221200
1986-03-04,17.6494,17.7806,17.3161,17.3881,7472400
1986-03-05,17.1849,17.2291,17.0108,17.2291,11906000
1986-03-06,17.3011,17.3161,16.8656,17.0398,13033200
1986-03-07,16.9527,17.0979,16.7785,16.9527,8574000
1986-03-10,17.0108,17.2430,16.9817,17.2430,6250800
1986-03-11,17.3452,17.6645,17.3011,17.6494,7794000
1986-03-12,17.6494,17.7225,17.2871,17.3011,9223200
1986-03-13,17.2291,17.5193,17.1559,17.4752,8339600
1986-03-14,17.5043,17.5913,17.1849,17.4613,10049600
1986-03-17,17.3881,17.5333,17.3591,17.5193,7710800
1986-03-18,17.5193,17.8236,17.5043,17.6935,7266800
1986-03-19,17.6935,17.6935,17.4462,17.6064,5218400
1986-03-20,17.6204,17.7365,17.4032,17.4323,5932000
1986-03-21,17.4752,17.5193,17.2430,17.3011,9095200
1986-03-24,17.4172,17.4172,17.0108,17.2871,6375200
1986-03-25,17.2720,17.2720,17.0979,17.1849,4632000
1986-03-26,17.1269,17.1710,17.0398,17.1420,5964000
1986-03-27,17.2430,17.5333,17.2000,17.3161,8763200
1986-03-31,17.3881,17.7806,17.3742,17.5913,7724000
1986-04-01,17.6355,17.6494,17.3161,17.3161,8824000
1986-04-02,17.1849,17.5484,17.1849,17.5333,7728000
1986-04-03,17.5774,17.7516,17.3011,17.3742,7644000
1986-04-04,17.3742,17.4323,17.2000,17.2140,7172000
1986-04-07,17.2140,17.4462,17.1129,17.3591,6400000
1986-04-08,17.4752,17.6494,17.3881,17.6494,6768000
1986-04-09,17.7225,17.7225,17.2291,17.3301,6616000
1986-04-10,17.3591,17.5913,17.2000,17.4462,5872000
1986-04-11,17.5333,17.6935,17.3301,17.3881,8896000
1986-04-14,17.5623,17.7225,17.3161,17.6935,4416000
1986-04-15,17.6494,17.8387,17.5913,17.7225,7012000
1986-04-16,17.8526,18.0268,17.7945,17.9687,7488000
1986-04-17,17.9397,18.0709,17.8967,17.9548,6956000
1986-04-18,17.9687,17.9838,17.7075,17.7225,5840000
1986-04-21,17.7516,17.9838,17.6784,17.9838,5760000
1986-04-22,17.9838,18.0128,17.6784,17.7655,4760000
1986-04-23,17.7075,18.0268,17.6645,18.0268,4120000
1986-04-24,18.0848,18.4041,18.0558,18.3031,8796000
1986-04-25,18.4622,18.6224,18.4041,18.5203,6568000
1986-04-28,18.5644,18.7385,18.4041,18.7385,5252000
1986-04-29,18.7815,18.7966,18.3751,18.5063,6080000
1986-04-30,18.5203,18.5493,18.1429,18.1429,4560000
1986-05-01,18.1139,18.2880,18.0848,18.2160,4680000
1986-05-02,18.2300,18.2590,17.8387,17.8967,5040000
1986-05-05,17.9397,18.0999,17.9397,18.0709,4120000
1986-05-06,18.0999,18.0999,17.8236,17.9107,5360000
1986-05-07,17.7945,17.8236,17.4172,17.5623,8740000
1986-05-08,17.4613,17.4752,17.2581,17.3011,6360000
1986-05-09,17.2581,17.4462,17.2000,17.3881,4640000
1986-05-12,17.4032,17.5913,17.3881,17.4172,3923200
1986-05-13,17.4323,17.4613,17.2720,17.2871,5720000
1986-05-14,17.2871,17.3161,17.0688,17.2000,6832000
1986-05-15,17.1559,17.2000,16.8807,16.8807,5920000
1986-05-16,16.8656,16.9097,16.7936,16.8227,5816000
1986-05-19,16.8656,16.8656,16.6915,16.7356,5264000
1986-05-20,16.8656,16.9968,16.7495,16.9817,4056000
1986-05-21,16.9968,17.0259,16.7495,16.7785,4840000
1986-05-22,16.8227,16.8517,16.5173,16.6485,9320000
1986-05-23,16.7065,16.9817,16.6775,16.7065,6668000
1986-05-27,16.8076,17.0688,16.7065,17.0688,5420000
1986-05-28,17.1849,17.7075,17.1710,17.5774,14840000
1986-05-29,17.4903,17.8387,17.4462,17.7516,7260000
1986-05-30,17.6494,17.9548,17.6494,17.6935,7840000
1986-06-02,17.7365,17.8236,17.6204,17.6784,5120000
1986-06-03,17.6935,17.7365,17.5913,17.7365,4672000
1986-06-04,17.7365,17.7516,17.3591,17.4172,5800000
1986-06-05,17.4613,17.5193,17.3452,17.5043,3867600
1986-06-06,17.4752,17.5333,17.3011,17.4032,3348800
1986-06-09,17.3011,17.3011,17.0108,17.0398,6196000
1986-06-10,17.0398,17.2720,17.0259,17.2291,5140000
1986-06-11,17.2581,17.3591,17.2140,17.3161,4360000
1986-06-12,17.3011,17.3161,17.1559,17.1849,3163200
1986-06-13,17.2720,17.4032,17.1849,17.3742,3710000
1986-06-16,17.4032,17.4032,17.2000,17.2430,3631200
1986-06-17,17.2581,17.2720,17.0108,17.0549,3884000
1986-06-18,17.0549,17.0688,16.7356,16.9968,5844000
1986-06-19,16.9388,17.0688,16.8366,16.8366,5524000
1986-06-20,16.8656,17.1269,16.7936,17.1269,6536000
1986-06-23,17.0549,17.0688,16.7785,16.8517,4280000
1986-06-24,16.9097,17.1710,16.8076,17.0108,4820000
1986-06-25,17.0549,17.2430,17.0398,17.1269,4440000
1986-06-26,17.1420,17.1420,17.0259,17.0398,3215200
1986-06-27,17.0839,17.1129,17.0259,17.0688,2749600
1986-06-30,17.0688,17.1269,16.9817,17.0108,3998000
1986-07-01,17.0108,17.2581,16.9968,17.2581,6996000
1986-07-02,17.2581,17.4323,17.2140,17.3591,6292000
1986-07-03,17.4172,17.4323,17.2140,17.3011,3876000
1986-07-07,17.1849,17.2000,16.8366,16.8656,5020000
1986-07-08,16.6624,16.7936,16.6044,16.7936,7844000
1986-07-09,16.7495,16.8076,16.6624,16.7495,5200000
1986-07-10,16.7495,16.9388,16.4012,16.9237,7180000
1986-07-11,16.8366,16.9097,16.6044,16.6195,8932000
1986-07-14,16.3872,16.4163,16.1689,16.1689,8912000
1986-07-15,16.0818,16.0969,15.7335,15.7625,14480000
1986-07-16,15.7776,15.8067,15.4142,15.4583,12260000
1986-07-17,15.3852,15.5593,15.2981,15.3271,9492000
1986-07-18,15.3422,15.5013,15.0809,15.2981,9728000
1986-07-21,15.1820,15.3712,15.1820,15.3132,5456000
1986-07-22,15.2981,15.5454,15.2690,15.5164,6344000
1986-07-23,15.5013,15.5593,15.4003,15.4583,4600000
1986-07-24,15.5013,15.5164,15.3852,15.4583,4800000
1986-07-25,15.4873,15.6754,15.4722,15.5744,3540800
1986-07-28,15.5884,15.6615,15.3271,15.3712,5924000
1986-07-29,15.3852,15.4142,15.1971,15.2400,4420000
1986-07-30,15.2261,15.4722,15.1239,15.3561,5080000
1986-07-31,15.3561,15.4722,15.3422,15.3852,4152000
1986-08-01,15.4003,15.4873,15.2551,15.2551,3043200
1986-08-04,15.1820,15.3132,15.1100,15.2841,6076000
1986-08-05,15.2981,15.3132,15.1820,15.1971,4600000
1986-08-06,15.1820,15.2690,15.0519,15.2261,6468000
1986-08-07,15.1239,15.3132,15.1100,15.2110,4776000
1986-08-08,15.1820,15.2841,15.0658,15.0949,3627600
1986-08-11,15.0658,15.2841,15.0078,15.2110,6320000
1986-08-12,15.2551,15.4142,15.1680,15.3852,6308000
1986-08-13,15.4432,15.6035,15.3852,15.5593,7300000
1986-08-14,15.5454,15.7045,15.5303,15.5884,5368000
1986-08-15,15.6174,15.6174,15.4432,15.4583,4280000
1986-08-18,15.5164,15.7625,15.4583,15.7196,5760000
1986-08-19,15.7625,15.9948,15.6905,15.8786,6560000
1986-08-20,15.8937,16.1980,15.8786,16.1689,6280000
1986-08-21,16.2131,16.3141,15.9367,16.0238,6640000
1986-08-22,16.0238,16.0389,15.9518,16.0238,3053600
1986-08-25,16.1399,16.2560,16.0238,16.1399,5840000
1986-08-26,16.1399,16.4012,16.1260,16.3872,7432000
1986-08-27,16.4163,16.4883,16.3141,16.3872,6240000
1986-08-28,16.2270,16.3001,16.1980,16.2560,4880000
1986-08-29,16.2421,16.2560,16.0238,16.1109,3550400
1986-09-02,16.1260,16.1260,15.7335,15.7916,7720000
1986-09-03,15.7335,15.8357,15.6905,15.8067,6480000
1986-09-04,15.8357,16.1980,15.7916,16.1840,6520000
1986-09-05,16.1980,16.3721,16.0818,16.3001,10440000
1986-09-08,16.3721,16.7065,16.3582,16.6915,10480000
1986-09-09,16.8366,16.8947,16.6624,16.7065,9000000
1986-09-10,16.7356,16.7785,16.5904,16.7356,7040000
1986-09-11,16.5463,16.5904,16.1109,16.1689,11440000
1986-09-12,16.1689,16.2421,15.8206,15.9518,17480000
1986-09-15,16.0238,16.0818,15.7916,15.9077,8760000
1986-09-16,15.8786,16.0818,15.7486,16.0528,5640000
1986-09-17,16.0969,16.2131,15.9808,15.9808,5400000
1986-09-18,15.8937,16.1399,15.8786,16.0679,6000000
1986-09-19,15.9657,16.0528,15.8786,15.8937,6680000
1986-09-22,15.9367,16.0969,15.9228,16.0969,5880000
1986-09-23,16.0969,16.1840,16.0679,16.1689,5640000
1986-09-24,16.1399,16.1840,15.9228,15.9657,7240000
1986-09-25,15.9657,15.9808,15.5884,15.7625,5888000
1986-09-26,15.6905,15.8647,15.6754,15.7335,4400000
1986-09-29,15.5884,15.7045,15.4583,15.5884,7000000
1986-09-30,15.6174,15.7776,15.5884,15.6174,7000000
1986-10-01,15.6615,15.7335,15.4003,15.4432,5000000
1986-10-02,15.4003,15.4873,15.3561,15.4432,4560000
1986-10-03,15.4432,15.4722,15.1680,15.1971,8016000
1986-10-06,15.2400,15.5164,15.2110,15.5013,3977600
1986-10-07,15.5013,15.5164,14.8777,14.8777,13480000
1986-10-08,14.6885,14.8046,14.6594,14.8046,13000000
1986-10-09,14.8046,14.8476,14.1369,14.1660,12320000
1986-10-10,14.2089,14.4562,14.2089,14.3541,9720000
1986-10-13,14.4562,14.5433,14.1509,14.1660,6400000
1986-10-14,14.1079,14.2821,13.9047,14.0348,12560000
1986-10-15,13.9918,14.2821,13.9767,14.2821,8920000
1986-10-16,14.3250,14.3250,14.0348,14.0638,8880000
1986-10-17,14.0208,14.2089,13.9918,14.1509,7760000
1986-10-20,14.0348,14.0789,13.9186,13.9628,5920000
1986-10-21,14.0348,14.0928,13.9628,14.0928,6760000
1986-10-22,14.0928,14.1079,13.9477,13.9767,5120000
1986-10-23,14.0057,14.2240,14.0057,14.1079,6880000
1986-10-24,14.1509,14.1950,14.0789,14.0928,6000000
1986-10-27,14.0638,14.1799,13.9337,14.1799,4760000
1986-10-28,14.1799,14.2089,14.0057,14.0208,4840000
1986-10-29,13.9767,14.1369,13.9628,14.0348,4120000
1986-10-30,14.2380,14.2821,14.0928,14.1660,6800000
1986-10-31,14.1799,14.3692,14.1369,14.3541,4640000
1986-11-03,14.3982,14.6734,14.3692,14.6734,4920000
1986-11-04,14.5724,14.6885,14.4853,14.6153,6640000
1986-11-05,14.4702,14.4853,14.2240,14.2960,8400000
1986-11-06,14.1660,14.1660,13.8466,14.0928,10320000
1986-11-07,14.0348,14.1509,13.9337,14.1079,4400000
1986-11-10,14.1079,14.3111,14.0789,14.2960,3992800
1986-11-11,14.3111,14.4272,14.2670,14.3692,3005600
1986-11-12,14.4272,14.4412,14.1509,14.2530,4520000
1986-11-13,14.2670,14.2821,13.9186,13.9186,4880000
1986-11-14,13.9628,14.1079,13.8896,14.0928,4800000
1986-11-17,14.0057,14.3541,14.0057,14.1660,4760000
1986-11-18,14.1799,14.2960,13.9628,13.9918,6960000
1986-11-19,13.9767,14.2821,13.9477,14.2821,6640000
1986-11-20,14.3831,14.3831,14.1369,14.3401,6800000
1986-11-21,14.3111,14.5573,14.2380,14.3111,8360000
1986-11-24,14.3541,14.5433,14.3111,14.4702,6383200
1986-11-25,14.4992,14.8046,14.4121,14.7605,7560000
1986-11-26,14.7465,14.8476,14.6304,14.6304,4000000
1986-11-28,14.7465,14.7756,14.6885,14.7605,2908000
1986-12-01,14.6885,14.7895,14.5433,14.7895,4840000
1986-12-02,14.8476,15.0809,14.8046,15.0809,11680000
1986-12-03,15.0809,15.1100,14.9358,14.9358,7520000
1986-12-04,14.9648,15.0078,14.8185,14.8336,5320000
1986-12-05,14.8626,14.9207,14.6594,14.7024,5160000
1986-12-08,14.7314,14.9497,14.6014,14.8336,6120000
1986-12-09,14.8626,14.8777,14.6885,14.7314,4000000
1986-12-10,14.7465,14.9788,14.7175,14.8626,5680000
1986-12-11,14.9068,15.0229,14.8336,14.8626,8720000
1986-12-12,14.8626,14.8917,14.6734,14.6885,4120000
1986-12-15,14.5724,14.8185,14.5573,14.8185,5600000
1986-12-16,14.8046,14.9207,14.7465,14.8777,6240000
1986-12-17,14.8046,14.8777,14.6734,14.7175,4600000
1986-12-18,14.7024,14.7465,14.5282,14.5573,6400000
1986-12-19,14.5143,14.6153,14.4272,14.5282,11320000
1986-12-22,14.4562,14.5143,14.0638,14.2960,6520000
1986-12-23,14.1950,14.2240,13.9767,13.9918,9680000
1986-12-24,14.0208,14.2240,13.9918,14.1660,4120000
1986-12-26,14.1369,14.1950,14.1369,14.1660,1527600
1986-12-29,14.1369,14.1660,13.9628,14.0057,4048000
1986-12-30,13.9918,14.1218,13.9628,14.0348,4840000
1986-12-31,14.0638,14.1509,13.9337,13.9337,6036000
1987-01-02,14.0498,14.2240,14.0348,14.1660,2740000
1987-01-05,14.2530,14.3982,14.2380,14.3541,7040000
1987-01-06,14.3831,14.4412,14.2380,14.2821,7840000
1987-01-07,14.2530,14.3982,14.1799,14.3401,6720000
1987-01-08,14.3111,14.3250,14.0928,14.2670,8960000
1987-01-09,14.1660,14.2380,14.1079,14.1950,6880000
1987-01-12,13.9337,14.0638,13.9337,13.9767,10040000
1987-01-13,13.7015,13.7886,13.4693,13.5273,15880000
1987-01-14,13.4832,13.7886,13.4402,13.7735,12760000
1987-01-15,13.8025,14.0928,13.7886,13.9337,10960000
1987-01-16,14.0057,14.0638,13.8757,13.9337,10600000
1987-01-19,13.8896,14.5433,13.8176,14.5433,10960000
1987-01-20,14.6304,14.7756,14.1660,14.2530,13080000
1987-01-21,14.1950,14.4992,14.1369,14.2530,10760000
1987-01-22,14.2530,14.8626,14.2380,14.7895,10120000
1987-01-23,14.8185,15.0809,14.3982,14.6594,15880000
1987-01-26,14.6304,14.8476,14.4853,14.7756,7640000
1987-01-27,14.8476,15.0658,14.8476,15.0229,8360000
1987-01-28,15.0949,15.1239,14.9207,15.0949,9040000
1987-01-29,15.1820,15.1971,14.8046,14.9358,8720000
1987-01-30,14.9358,14.9939,14.8046,14.9497,5760000
1987-02-02,14.8917,15.3852,14.8626,15.3561,8000000
1987-02-03,15.4142,15.6035,15.4003,15.4432,9880000
1987-02-04,15.5013,15.6905,15.2690,15.6905,9200000
1987-02-05,15.5884,15.9657,15.5884,15.8937,12720000
1987-02-06,15.8937,15.9228,15.7335,15.7625,6480000
1987-02-09,15.7335,15.7776,15.3852,15.5303,6720000
1987-02-10,15.5013,15.7335,15.2690,15.4873,7400000
1987-02-11,15.4873,15.6174,15.4142,15.5593,5240000
1987-02-12,15.6754,15.6754,15.4003,15.4003,6920000
1987-02-13,15.4003,15.6464,15.3561,15.6174,5600000
1987-02-17,15.6035,16.0969,15.5884,16.0679,9200000
1987-02-18,16.1399,16.1980,15.9228,16.0238,7640000
1987-02-19,16.0238,16.2131,15.9657,16.1550,5760000
1987-02-20,16.1550,16.2270,16.0389,16.2131,8120000
1987-02-23,16.2270,16.7356,16.1109,16.6485,11560000
1987-02-24,16.6195,16.7495,16.5324,16.6044,8040000
1987-02-25,16.5753,16.6624,16.4592,16.4592,5000000
1987-02-26,16.3721,16.4453,16.1840,16.1840,7320000
1987-02-27,16.2711,16.3292,16.1689,16.1980,4120000
1987-03-02,16.1980,16.2560,16.0528,16.0818,4160000
1987-03-03,15.9948,16.1260,15.9808,16.0389,3944400
1987-03-04,16.0679,16.4163,16.0528,16.2421,7200000
1987-03-05,16.3292,16.4743,16.2560,16.3001,5280000
1987-03-06,16.3001,16.3141,16.1399,16.1840,3825600
1987-03-09,16.1109,16.1260,16.0099,16.1260,5280000
1987-03-10,16.2270,16.5904,16.1109,16.5904,7400000
1987-03-11,16.7495,16.7646,16.4302,16.4592,9320000
1987-03-12,16.4592,16.8517,16.3582,16.7495,8760000
1987-03-13,16.8076,16.9527,16.7936,16.8227,7520000
1987-03-16,16.7646,16.8366,16.6195,16.7936,3978400
1987-03-17,16.7646,17.0839,16.7646,17.0839,7760000
1987-03-18,17.1710,17.1849,16.8517,16.9817,7560000
1987-03-19,16.9527,17.1129,16.9388,17.0688,4320000
1987-03-20,17.1420,17.3301,17.1129,17.2581,8680000
1987-03-23,17.3011,17.4462,17.2430,17.3881,8720000
1987-03-24,17.4032,17.7516,17.3301,17.7516,6720000
1987-03-25,17.7516,18.1719,17.6645,18.0709,8332000
1987-03-26,18.1719,18.1870,17.8677,17.8816,7940000
1987-03-27,17.8816,17.8967,17.4752,17.5043,7064000
1987-03-30,16.9527,17.7365,16.9388,17.6935,12880000
1987-03-31,17.7945,17.8096,17.3591,17.4323,10540000
1987-04-01,17.3011,17.6494,17.3011,17.5484,10600000
1987-04-02,17.5774,17.5774,17.1269,17.1849,9592000
1987-04-03,17.0979,17.5043,16.9097,17.3591,13124000
1987-04-06,17.4323,17.4613,17.2871,17.3452,7052000
1987-04-07,17.3161,17.4323,17.0108,17.0108,8360000
1987-04-08,17.0979,17.2140,16.9678,17.0979,6776000
1987-04-09,17.0979,17.1269,16.6624,16.7205,8760000
1987-04-10,16.6044,16.9097,16.5614,16.8366,9240000
1987-04-13,17.1420,17.4462,17.0398,17.1420,13200000
1987-04-14,17.2720,17.5193,17.0108,17.2000,16680000
1987-04-15,17.5333,17.6355,17.3011,17.5193,12160000
1987-04-16,17.5623,17.6784,17.4032,17.4172,11880000
1987-04-20,17.4462,17.4903,17.2720,17.4172,7240000
1987-04-21,17.3011,18.3461,17.2430,18.2300,10760000
1987-04-22,18.1139,18.2300,17.8677,17.9107,12040000
1987-04-23,17.9397,18.1719,17.7806,17.9107,9520000
1987-04-24,17.7945,17.8967,17.5913,17.6204,7212000
1987-04-27,17.4752,18.1139,17.3591,17.9107,13200000
1987-04-28,18.0558,18.1870,17.9548,18.0268,11760000
1987-04-29,18.1139,18.5353,18.0999,18.4192,12960000
1987-04-30,18.4041,18.7525,18.3171,18.5934,13080000
1987-05-01,18.5783,18.8547,18.4773,18.6515,9520000
1987-05-04,18.5934,18.9267,18.5493,18.9267,6240000
1987-05-05,19.0869,19.4643,19.0718,19.3772,11160000
1987-05-06,19.3772,19.4643,19.2750,19.3621,8720000
1987-05-07,19.2460,19.3621,19.0288,19.1449,6600000
1987-05-08,19.2169,19.2611,18.9557,19.0137,5716000
1987-05-11,19.1589,19.4352,18.9267,18.9267,9080000
1987-05-12,18.8837,19.2901,18.8396,19.2030,7960000
1987-05-13,19.2169,19.3911,19.1008,19.3040,6920000
1987-05-14,19.4201,19.4352,19.1589,19.1740,5360000
1987-05-15,18.9847,19.2030,18.6515,18.6515,7960000
1987-05-18,18.5493,18.7235,18.2451,18.6944,10040000
1987-05-19,18.7525,18.7815,18.0709,18.2009,10560000
1987-05-20,18.1719,18.4192,17.9977,18.1870,11240000
1987-05-21,18.3751,18.4332,18.2160,18.2590,6760000
1987-05-22,18.3751,18.4912,18.1289,18.1870,4120000
1987-05-26,18.4041,18.6654,18.3751,18.6515,5720000
1987-05-27,18.6073,18.8547,18.5783,18.6944,6880000
1987-05-28,18.7385,18.8976,18.4912,18.8837,5600000
1987-05-29,18.9557,19.0288,18.5783,18.5783,4920000
1987-06-01,18.6944,18.7385,18.4912,18.5353,5320000
1987-06-02,18.5203,18.5493,18.2590,18.2590,7400000
1987-06-03,18.3461,18.6224,18.3321,18.6073,6600000
1987-06-04,18.5934,18.7385,18.5353,18.7385,4320000
1987-06-05,18.6654,18.7235,18.4483,18.5783,4200000
1987-06-08,18.5493,18.7966,18.4332,18.7235,4800000
1987-06-09,18.7676,18.7676,18.4912,18.5644,5240000
1987-06-10,18.6515,18.7525,18.1139,18.3171,7560000
1987-06-11,18.4622,18.4773,18.2300,18.3031,6240000
1987-06-12,18.4622,18.5063,18.1429,18.1870,5600000
1987-06-15,18.3751,18.5934,18.3461,18.5353,6080000
1987-06-16,18.5353,18.8396,18.5063,18.8105,6640000
1987-06-17,18.8396,18.8686,18.6073,18.7385,4840000
1987-06-18,18.6515,18.8105,18.5934,18.6805,4440000
1987-06-19,18.6654,18.8256,18.6224,18.7385,9440000
1987-06-22,18.8105,18.9847,18.7966,18.9557,7080000
1987-06-23,19.0137,19.1589,18.8686,19.1449,8680000
1987-06-24,19.1299,19.4643,19.1159,19.2901,9680000
1987-06-25,19.4352,19.5804,19.3911,19.4933,7720000
1987-06-26,19.3911,19.4782,19.2901,19.3331,5120000
1987-06-29,19.2460,19.3331,19.1589,19.2030,4480000
1987-06-30,19.2320,19.2460,18.8686,18.8686,6800000
1987-07-01,18.9127,19.1159,18.8976,19.0428,6160000
1987-07-02,19.1008,19.1740,19.0428,19.0718,4800000
1987-07-06,19.2169,19.2320,19.0579,19.1740,5800000
1987-07-07,19.1159,19.2750,19.0288,19.0288,5240000
1987-07-08,19.1740,19.3772,19.1008,19.3621,6320000
1987-07-09,19.2611,19.4201,19.2460,19.3040,5320000
1987-07-10,19.3481,19.4201,19.2169,19.3911,4400000
1987-07-13,19.4201,19.7255,19.4062,19.7255,9440000
1987-07-14,19.7255,19.7255,19.3331,19.4492,9520000
1987-07-15,19.4062,19.6814,19.3481,19.5072,9040000
1987-07-16,19.5804,19.5943,19.4352,19.5223,4480000
1987-07-17,19.5653,19.5653,19.3621,19.3911,6640000
1987-07-20,19.2169,19.2611,19.0428,19.1159,4760000
1987-07-21,19.0137,19.1159,18.8105,18.8976,6360000
1987-07-22,18.8976,18.9127,18.7235,18.7385,5760000
1987-07-23,18.8396,18.8396,18.4773,18.5934,6640000
1987-07-24,18.5934,18.7525,18.5934,18.7235,3544800
1987-07-27,18.7385,18.8837,18.6805,18.8256,3615600
1987-07-28,18.8976,18.9127,18.5934,18.7235,4880000
1987-07-29,18.6805,18.7815,18.5353,18.7525,5360000
1987-07-30,18.7095,18.8686,18.6515,18.8547,6920000
1987-07-31,18.8105,18.9267,18.6654,18.6944,4840000
1987-08-03,18.5203,18.6805,18.4332,18.4912,8200000
1987-08-04,18.5063,18.5783,18.4041,18.5063,6672000
1987-08-05,18.5644,18.6944,18.5493,18.6073,9740000
1987-08-06,18.6073,18.9557,18.4773,18.9267,9120000
1987-08-07,18.9417,19.2320,18.9267,19.0869,9520000
1987-08-10,19.1159,19.3621,19.1008,19.3621,6520000
1987-08-11,19.4201,19.6965,19.4062,19.6233,12800000
1987-08-12,19.6233,19.9868,19.5804,19.7836,13120000
1987-08-13,19.8126,20.2039,19.7836,20.1319,10320000
1987-08-14,19.9717,20.3200,19.9717,20.1168,8440000
1987-08-17,20.1459,20.2910,20.1168,20.2620,6040000
1987-08-18,20.1459,20.1900,19.8556,20.0739,9720000
1987-08-19,20.0297,20.1168,19.8126,20.0448,7640000
1987-08-20,20.1168,20.3491,20.1029,20.2910,7520000
1987-08-21,20.3200,20.4222,20.2620,20.2910,9040000
1987-08-24,20.2771,20.3351,20.1029,20.2771,6552000
1987-08-25,20.2910,20.3061,19.8556,19.9717,8140000
1987-08-26,19.5072,19.6814,19.3621,19.4933,16032000
1987-08-27,19.3911,19.5513,19.2611,19.3040,9316000
1987-08-28,19.2901,19.5072,19.1879,19.3331,7488000
1987-08-31,19.3481,19.6814,19.3331,19.5513,7144000
1987-09-01,19.5804,19.6675,18.8396,18.9127,8880000
1987-09-02,18.8976,19.0579,18.7235,18.8686,11852000
1987-09-03,18.9557,18.9847,18.6073,18.7676,8904000
1987-09-04,18.8396,18.8976,18.6515,18.6654,5900000
1987-09-08,18.5934,18.6364,18.0999,18.3171,11840000
1987-09-09,18.2009,18.3612,17.9977,18.2590,14440000
1987-09-10,18.3751,18.3902,18.2451,18.3171,7600000
1987-09-11,18.3461,18.7385,18.3321,18.7095,9280000
1987-09-14,18.8396,18.8976,18.7235,18.8105,5240000
1987-09-15,18.8396,18.8396,18.2300,18.2880,9480000
1987-09-16,18.1870,18.5644,18.1139,18.1870,9520000
1987-09-17,18.3171,18.4192,18.1289,18.3321,8120000
1987-09-18,18.3751,18.4041,18.0128,18.0419,9040000
1987-09-21,18.1139,18.1719,17.3881,17.4752,10960000
1987-09-22,17.4903,18.0848,17.3301,18.0848,11640000
1987-09-23,18.0128,18.1139,17.7516,17.9107,9840000
1987-09-24,17.8387,18.3612,17.8387,18.0999,8240000
1987-09-25,18.1139,18.1870,17.9977,18.1139,4240000
1987-09-28,18.2300,18.3751,17.5913,17.7365,9040000
1987-09-29,17.7075,17.8526,17.3591,17.4752,10520000
1987-09-30,17.3301,17.6355,17.2430,17.5043,12280000
1987-10-01,17.5623,17.9687,17.5333,17.9548,7633600
1987-10-02,17.9977,18.2160,17.9687,18.0268,7474000
1987-10-05,18.0558,18.2590,17.9397,18.1719,6177200
1987-10-06,18.0848,18.1580,17.5333,17.5333,8176800
1987-10-07,17.5333,17.7655,17.4172,17.7365,8158000
1987-10-08,17.7225,17.7516,17.4172,17.5913,7352800
1987-10-09,17.5333,17.6064,17.0688,17.1129,9444000
1987-10-12,17.0688,17.5623,16.8947,17.3591,7489200
1987-10-13,17.5623,17.5913,16.8366,17.2720,12819200
1987-10-14,17.0398,17.1129,16.7356,16.8656,11688400
1987-10-15,16.6485,16.9237,16.2560,16.2711,15695600
1987-10-16,16.3721,16.4012,15.3271,15.6754,18660000
1987-10-19,15.6754,16.0238,11.6114,11.9888,25497600
1987-10-20,13.3532,14.1660,12.5404,13.3532,28200000
1987-10-21,14.2821,14.5724,13.9337,14.2530,21546400
1987-10-22,13.5273,14.2240,12.9468,13.9337,15951200
1987-10-23,13.7596,14.2530,13.7015,14.0208,8382400
1987-10-26,13.5854,13.5854,13.0048,13.0048,9984000
1987-10-27,13.7015,13.7735,13.3532,13.7015,9948000
1987-10-28,13.7015,13.9337,13.2370,13.7015,10938000
1987-10-29,13.7886,14.2821,13.7305,13.9628,8864000
1987-10-30,14.3831,14.5143,14.1369,14.2240,9060800
1987-11-02,14.0498,14.4992,14.0498,14.4562,6396000
